Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
35,0.0000,Tx-Rx,0,-81.5982,"-7.60000 1.25000 -2.30000, 6.55000 1.10000 7.95000"
36,0.0000,Tx-Rx,0,-84.7778,"-7.60000 1.25000 -2.30000, 6.45000 1.10000 7.95000"
37,0.0000,Tx-Rx,0,-75.8691,"-7.60000 1.25000 -2.30000, 6.35000 1.10000 7.95000"
38,0.0000,Tx-Rx,0,-79.1565,"-7.60000 1.25000 -2.30000, 6.25000 1.10000 7.95000"
39,0.0000,Tx-Rx,0,-78.5249,"-7.60000 1.25000 -2.30000, 6.15000 1.10000 7.95000"
40,0.0000,Tx-Rx,0,-77.2912,"-7.60000 1.25000 -2.30000, 6.05000 1.10000 7.95000"
41,0.0000,Tx-Rx,0,-77.8526,"-7.60000 1.25000 -2.30000, 5.95000 1.10000 7.95000"
42,0.0000,Tx-Rx,0,-77.0127,"-7.60000 1.25000 -2.30000, 5.85000 1.10000 7.95000"
43,0.0000,Tx-Rx,0,-78.5337,"-7.60000 1.25000 -2.30000, 5.75000 1.10000 7.95000"
44,0.0000,Tx-Rx,0,-77.9831,"-7.60000 1.25000 -2.30000, 5.65000 1.10000 7.95000"
45,0.0000,Tx-Rx,0,-76.5454,"-7.60000 1.25000 -2.30000, 5.55000 1.10000 7.95000"
46,0.0000,Tx-Rx,0,-72.2308,"-7.60000 1.25000 -2.30000, 5.45000 1.10000 7.95000"
47,0.0000,Tx-Rx,0,-75.5759,"-7.60000 1.25000 -2.30000, 5.35000 1.10000 7.95000"
48,0.0000,Tx-Rx,0,-76.8770,"-7.60000 1.25000 -2.30000, 5.25000 1.10000 7.95000"
49,0.0000,Tx-Rx,0,-78.5612,"-7.60000 1.25000 -2.30000, 5.15000 1.10000 7.95000"
50,0.0000,Tx-Rx,0,-77.0293,"-7.60000 1.25000 -2.30000, 5.05000 1.10000 7.95000"
51,0.0000,Tx-Rx,0,-76.9086,"-7.60000 1.25000 -2.30000, 4.95000 1.10000 7.95000"
52,0.0000,Tx-Rx,0,-73.6261,"-7.60000 1.25000 -2.30000, 4.85000 1.10000 7.95000"
53,0.0000,Tx-Rx,0,-78.1549,"-7.60000 1.25000 -2.30000, 4.75000 1.10000 7.95000"
54,0.0000,Tx-Rx,0,-79.3467,"-7.60000 1.25000 -2.30000, 4.65000 1.10000 7.95000"
55,0.0000,Tx-Rx,0,-81.4509,"-7.60000 1.25000 -2.30000, 4.55000 1.10000 7.95000"
56,0.0000,Tx-Rx,0,-78.9276,"-7.60000 1.25000 -2.30000, 4.45000 1.10000 7.95000"
57,0.0000,Tx-Rx,0,-78.5019,"-7.60000 1.25000 -2.30000, 4.35000 1.10000 7.95000"
58,0.0000,Tx-Rx,0,-79.1126,"-7.60000 1.25000 -2.30000, 4.25000 1.10000 7.95000"
59,0.0000,Tx-Rx,0,-78.6345,"-7.60000 1.25000 -2.30000, 4.15000 1.10000 7.95000"
60,0.0000,Tx-Rx,0,-74.3282,"-7.60000 1.25000 -2.30000, 4.05000 1.10000 7.95000"
61,0.0000,Tx-Rx,0,-79.2096,"-7.60000 1.25000 -2.30000, 3.95000 1.10000 7.95000"
62,0.0000,Tx-Rx,0,-75.8602,"-7.60000 1.25000 -2.30000, 3.85000 1.10000 7.95000"
63,0.0000,Tx-Rx,0,-78.0288,"-7.60000 1.25000 -2.30000, 3.75000 1.10000 7.95000"
64,0.0000,Tx-Rx,0,-77.1829,"-7.60000 1.25000 -2.30000, 3.65000 1.10000 7.95000"
65,0.0000,Tx-Rx,0,-76.0051,"-7.60000 1.25000 -2.30000, 3.55000 1.10000 7.95000"
66,0.0000,Tx-Rx,0,-76.5510,"-7.60000 1.25000 -2.30000, 3.45000 1.10000 7.95000"
67,0.0000,Tx-Rx,0,-80.0361,"-7.60000 1.25000 -2.30000, 3.35000 1.10000 7.95000"
68,0.0000,Tx-Rx,0,-75.9730,"-7.60000 1.25000 -2.30000, 3.25000 1.10000 7.95000"
69,0.0000,Tx-Rx,0,-74.5308,"-7.60000 1.25000 -2.30000, 3.15000 1.10000 7.95000"
70,0.0000,Tx-Rx,0,-81.5192,"-7.60000 1.25000 -2.30000, 3.05000 1.10000 7.95000"
71,0.0000,Tx-Rx,0,-74.2312,"-7.60000 1.25000 -2.30000, 2.95000 1.10000 7.95000"
72,0.0000,Tx-Rx,0,-78.7289,"-7.60000 1.25000 -2.30000, 2.85000 1.10000 7.95000"
73,0.0000,Tx-Rx,0,-79.1577,"-7.60000 1.25000 -2.30000, 2.75000 1.10000 7.95000"
74,0.0000,Tx-Rx,0,-77.8989,"-7.60000 1.25000 -2.30000, 2.65000 1.10000 7.95000"
75,0.0000,Tx-Rx,0,-73.7623,"-7.60000 1.25000 -2.30000, 2.55000 1.10000 7.95000"
76,0.0000,Tx-Rx,0,-73.0443,"-7.60000 1.25000 -2.30000, 2.45000 1.10000 7.95000"
77,0.0000,Tx-Rx,0,-72.6865,"-7.60000 1.25000 -2.30000, 2.35000 1.10000 7.95000"
78,0.0000,Tx-Rx,0,-75.6120,"-7.60000 1.25000 -2.30000, 2.25000 1.10000 7.95000"
79,0.0000,Tx-Rx,0,-72.3327,"-7.60000 1.25000 -2.30000, 2.15000 1.10000 7.95000"
80,0.0000,Tx-Rx,0,-68.8958,"-7.60000 1.25000 -2.30000, 2.05000 1.10000 7.95000"
81,0.0000,Tx-Rx,0,-71.0213,"-7.60000 1.25000 -2.30000, 1.95000 1.10000 7.95000"
82,0.0000,Tx-Rx,0,-77.1191,"-7.60000 1.25000 -2.30000, 1.85000 1.10000 7.95000"
83,0.0000,Tx-Rx,0,-71.8435,"-7.60000 1.25000 -2.30000, 1.75000 1.10000 7.95000"
84,0.0000,Tx-Rx,0,-73.1806,"-7.60000 1.25000 -2.30000, 1.65000 1.10000 7.95000"
85,0.0000,Tx-Rx,0,-73.0302,"-7.60000 1.25000 -2.30000, 1.55000 1.10000 7.95000"
86,0.0000,Tx-Rx,0,-75.4488,"-7.60000 1.25000 -2.30000, 1.45000 1.10000 7.95000"
87,0.0000,Tx-Rx,0,-72.4136,"-7.60000 1.25000 -2.30000, 1.35000 1.10000 7.95000"
88,0.0000,Tx-Rx,0,-72.3329,"-7.60000 1.25000 -2.30000, 1.25000 1.10000 7.95000"
89,0.0000,Tx-Rx,0,-75.7126,"-7.60000 1.25000 -2.30000, 1.15000 1.10000 7.95000"
90,0.0000,Tx-Rx,0,-71.6963,"-7.60000 1.25000 -2.30000, 1.05000 1.10000 7.95000"
91,0.0000,Tx-Rx,0,-72.5060,"-7.60000 1.25000 -2.30000, 0.95000 1.10000 7.95000"
92,0.0000,Tx-Rx,0,-76.2727,"-7.60000 1.25000 -2.30000, 0.85000 1.10000 7.95000"
93,0.0000,Tx-Rx,0,-70.6111,"-7.60000 1.25000 -2.30000, 0.75000 1.10000 7.95000"
94,0.0000,Tx-Rx,0,-72.3408,"-7.60000 1.25000 -2.30000, 0.65000 1.10000 7.95000"
95,0.0000,Tx-Rx,0,-71.5912,"-7.60000 1.25000 -2.30000, 0.55000 1.10000 7.95000"
96,0.0000,Tx-Rx,0,-73.0492,"-7.60000 1.25000 -2.30000, 0.45000 1.10000 7.95000"
97,0.0000,Tx-Rx,0,-72.1265,"-7.60000 1.25000 -2.30000, 0.35000 1.10000 7.95000"
98,0.0000,Tx-Rx,0,-71.9615,"-7.60000 1.25000 -2.30000, 0.25000 1.10000 7.95000"
99,0.0000,Tx-Rx,0,-75.7046,"-7.60000 1.25000 -2.30000, 0.15000 1.10000 7.95000"
100,0.0000,Tx-Rx,0,-72.2952,"-7.60000 1.25000 -2.30000, 0.05000 1.10000 7.95000"
101,0.0000,Tx-Rx,0,-54.2801,"-7.60000 1.25000 -2.30000, -0.05000 1.10000 7.95000"
102,0.0000,Tx-Rx,0,-54.4393,"-7.60000 1.25000 -2.30000, -0.15000 1.10000 7.95000"
103,0.0000,Tx-Rx,0,-54.5829,"-7.60000 1.25000 -2.30000, -0.25000 1.10000 7.95000"
104,0.0000,Tx-Rx,0,-54.6510,"-7.60000 1.25000 -2.30000, -0.35000 1.10000 7.95000"
105,0.0000,Tx-Rx,0,-54.5814,"-7.60000 1.25000 -2.30000, -0.45000 1.10000 7.95000"
106,0.0000,Tx-Rx,0,-54.1816,"-7.60000 1.25000 -2.30000, -0.55000 1.10000 7.95000"
107,0.0000,Tx-Rx,0,-54.1013,"-7.60000 1.25000 -2.30000, -0.65000 1.10000 7.95000"
108,0.0000,Tx-Rx,0,-55.0556,"-7.60000 1.25000 -2.30000, -0.75000 1.10000 7.95000"
109,0.0000,Tx-Rx,0,-54.5747,"-7.60000 1.25000 -2.30000, -0.85000 1.10000 7.95000"
110,0.0000,Tx-Rx,0,-54.9147,"-7.60000 1.25000 -2.30000, -0.95000 1.10000 7.95000"
111,0.0000,Tx-Rx,0,-54.2614,"-7.60000 1.25000 -2.30000, -1.05000 1.10000 7.95000"
112,0.0000,Tx-Rx,0,-54.1593,"-7.60000 1.25000 -2.30000, -1.15000 1.10000 7.95000"
113,0.0000,Tx-Rx,0,-54.4883,"-7.60000 1.25000 -2.30000, -1.25000 1.10000 7.95000"
114,0.0000,Tx-Rx,0,-54.5759,"-7.60000 1.25000 -2.30000, -1.35000 1.10000 7.95000"
115,0.0000,Tx-Rx,0,-54.0598,"-7.60000 1.25000 -2.30000, -1.45000 1.10000 7.95000"
116,0.0000,Tx-Rx,0,-54.4388,"-7.60000 1.25000 -2.30000, -1.55000 1.10000 7.95000"
117,0.0000,Tx-Rx,0,-53.9159,"-7.60000 1.25000 -2.30000, -1.65000 1.10000 7.95000"
118,0.0000,Tx-Rx,0,-54.1276,"-7.60000 1.25000 -2.30000, -1.75000 1.10000 7.95000"
119,0.0000,Tx-Rx,0,-54.1771,"-7.60000 1.25000 -2.30000, -1.85000 1.10000 7.95000"
120,0.0000,Tx-Rx,0,-54.3327,"-7.60000 1.25000 -2.30000, -1.95000 1.10000 7.95000"
121,0.0000,Tx-Rx,0,-54.9175,"-7.60000 1.25000 -2.30000, -2.05000 1.10000 7.95000"
122,0.0000,Tx-Rx,0,-53.5211,"-7.60000 1.25000 -2.30000, -2.15000 1.10000 7.95000"
123,0.0000,Tx-Rx,0,-54.3765,"-7.60000 1.25000 -2.30000, -2.25000 1.10000 7.95000"
124,0.0000,Tx-Rx,0,-54.1802,"-7.60000 1.25000 -2.30000, -2.35000 1.10000 7.95000"
125,0.0000,Tx-Rx,0,-53.8118,"-7.60000 1.25000 -2.30000, -2.45000 1.10000 7.95000"
126,0.0000,Tx-Rx,0,-53.6142,"-7.60000 1.25000 -2.30000, -2.55000 1.10000 7.95000"
127,0.0000,Tx-Rx,0,-53.9668,"-7.60000 1.25000 -2.30000, -2.65000 1.10000 7.95000"
128,0.0000,Tx-Rx,0,-53.6989,"-7.60000 1.25000 -2.30000, -2.75000 1.10000 7.95000"
129,0.0000,Tx-Rx,0,-54.2629,"-7.60000 1.25000 -2.30000, -2.85000 1.10000 7.95000"
130,0.0000,Tx-Rx,0,-55.0726,"-7.60000 1.25000 -2.30000, -2.95000 1.10000 7.95000"
131,0.0000,Tx-Rx,0,-54.9626,"-7.60000 1.25000 -2.30000, -3.05000 1.10000 7.95000"
132,0.0000,Tx-Rx,0,-55.3167,"-7.60000 1.25000 -2.30000, -3.15000 1.10000 7.95000"
133,0.0000,Tx-Rx,0,-55.4241,"-7.60000 1.25000 -2.30000, -3.25000 1.10000 7.95000"
134,0.0000,Tx-Rx,0,-56.1858,"-7.60000 1.25000 -2.30000, -3.35000 1.10000 7.95000"
135,0.0000,Tx-Rx,0,-55.4440,"-7.60000 1.25000 -2.30000, -3.45000 1.10000 7.95000"
136,0.0000,Tx-Rx,0,-55.3190,"-7.60000 1.25000 -2.30000, -3.55000 1.10000 7.95000"
137,0.0000,Tx-Rx,0,-55.9315,"-7.60000 1.25000 -2.30000, -3.65000 1.10000 7.95000"
138,0.0000,Tx-Rx,0,-54.5281,"-7.60000 1.25000 -2.30000, -3.75000 1.10000 7.95000"
139,0.0000,Tx-Rx,0,-54.7601,"-7.60000 1.25000 -2.30000, -3.85000 1.10000 7.95000"
140,0.0000,Tx-Rx,0,-54.9106,"-7.60000 1.25000 -2.30000, -3.95000 1.10000 7.95000"
141,0.0000,Tx-Rx,0,-55.1314,"-7.60000 1.25000 -2.30000, -4.05000 1.10000 7.95000"
142,0.0000,Tx-Rx,0,-55.0661,"-7.60000 1.25000 -2.30000, -4.15000 1.10000 7.95000"
143,0.0000,Tx-Rx,0,-55.0094,"-7.60000 1.25000 -2.30000, -4.25000 1.10000 7.95000"
144,0.0000,Tx-Rx,0,-55.0238,"-7.60000 1.25000 -2.30000, -4.35000 1.10000 7.95000"
145,0.0000,Tx-Rx,0,-54.9257,"-7.60000 1.25000 -2.30000, -4.45000 1.10000 7.95000"
146,0.0000,Tx-Rx,0,-54.7316,"-7.60000 1.25000 -2.30000, -4.55000 1.10000 7.95000"
147,0.0000,Tx-Rx,0,-52.3072,"-7.60000 1.25000 -2.30000, -4.65000 1.10000 7.95000"
148,0.0000,Tx-Rx,0,-55.5503,"-7.60000 1.25000 -2.30000, -4.75000 1.10000 7.95000"
149,0.0000,Tx-Rx,0,-54.6745,"-7.60000 1.25000 -2.30000, -4.85000 1.10000 7.95000"
150,0.0000,Tx-Rx,0,-53.4520,"-7.60000 1.25000 -2.30000, -4.95000 1.10000 7.95000"
151,0.0000,Tx-Rx,0,-53.2529,"-7.60000 1.25000 -2.30000, -5.05000 1.10000 7.95000"
152,0.0000,Tx-Rx,0,-53.2546,"-7.60000 1.25000 -2.30000, -5.15000 1.10000 7.95000"
153,0.0000,Tx-Rx,0,-53.3520,"-7.60000 1.25000 -2.30000, -5.25000 1.10000 7.95000"
154,0.0000,Tx-Rx,0,-52.8899,"-7.60000 1.25000 -2.30000, -5.35000 1.10000 7.95000"
155,0.0000,Tx-Rx,0,-49.9623,"-7.60000 1.25000 -2.30000, -5.45000 1.10000 7.95000"
156,0.0000,Tx-Rx,0,-52.7916,"-7.60000 1.25000 -2.30000, -5.55000 1.10000 7.95000"
157,0.0000,Tx-Rx,0,-52.8727,"-7.60000 1.25000 -2.30000, -5.65000 1.10000 7.95000"
158,0.0000,Tx-Rx,0,-52.8960,"-7.60000 1.25000 -2.30000, -5.75000 1.10000 7.95000"
159,0.0000,Tx-Rx,0,-52.0942,"-7.60000 1.25000 -2.30000, -5.85000 1.10000 7.95000"
160,0.0000,Tx-Rx,0,-51.8832,"-7.60000 1.25000 -2.30000, -5.95000 1.10000 7.95000"
161,0.0000,Tx-Rx,0,-50.8344,"-7.60000 1.25000 -2.30000, -6.05000 1.10000 7.95000"
162,0.0000,Tx-Rx,0,-51.0409,"-7.60000 1.25000 -2.30000, -6.15000 1.10000 7.95000"
163,0.0000,Tx-Rx,0,-50.2172,"-7.60000 1.25000 -2.30000, -6.25000 1.10000 7.95000"
164,0.0000,Tx-Rx,0,-51.4382,"-7.60000 1.25000 -2.30000, -6.35000 1.10000 7.95000"
165,0.0000,Tx-Rx,0,-51.4426,"-7.60000 1.25000 -2.30000, -6.45000 1.10000 7.95000"
166,0.0000,Tx-Rx,0,-51.2780,"-7.60000 1.25000 -2.30000, -6.55000 1.10000 7.95000"
167,0.0000,Tx-Rx,0,-51.9481,"-7.60000 1.25000 -2.30000, -6.65000 1.10000 7.95000"
168,0.0000,Tx-Rx,0,-52.0993,"-7.60000 1.25000 -2.30000, -6.75000 1.10000 7.95000"
169,0.0000,Tx-Rx,0,-50.5026,"-7.60000 1.25000 -2.30000, -6.85000 1.10000 7.95000"
170,0.0000,Tx-Rx,0,-51.1956,"-7.60000 1.25000 -2.30000, -6.95000 1.10000 7.95000"
171,0.0000,Tx-Rx,0,-52.1514,"-7.60000 1.25000 -2.30000, -7.05000 1.10000 7.95000"
172,0.0000,Tx-Rx,0,-51.4715,"-7.60000 1.25000 -2.30000, -7.15000 1.10000 7.95000"
173,0.0000,Tx-Rx,0,-50.8826,"-7.60000 1.25000 -2.30000, -7.25000 1.10000 7.95000"
174,0.0000,Tx-Rx,0,-51.1479,"-7.60000 1.25000 -2.30000, -7.35000 1.10000 7.95000"
175,0.0000,Tx-Rx,0,-52.0660,"-7.60000 1.25000 -2.30000, -7.45000 1.10000 7.95000"
176,0.0000,Tx-Rx,0,-52.2567,"-7.60000 1.25000 -2.30000, -7.55000 1.10000 7.95000"
177,0.0000,Tx-Rx,0,-51.5116,"-7.60000 1.25000 -2.30000, -7.65000 1.10000 7.95000"
178,0.0000,Tx-Rx,0,-46.1991,"-7.60000 1.25000 -2.30000, -7.75000 1.10000 7.95000"
179,0.0000,Tx-Rx,0,-51.2412,"-7.60000 1.25000 -2.30000, -7.85000 1.10000 7.95000"
180,0.0000,Tx-Rx,0,-50.7616,"-7.60000 1.25000 -2.30000, -7.95000 1.10000 7.95000"
181,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.95000 1.10000 7.85000"
182,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.85000 1.10000 7.85000"
183,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.75000 1.10000 7.85000"
184,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.65000 1.10000 7.85000"
185,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.55000 1.10000 7.85000"
186,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.45000 1.10000 7.85000"
187,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.35000 1.10000 7.85000"
188,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.25000 1.10000 7.85000"
189,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.15000 1.10000 7.85000"
190,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 9.05000 1.10000 7.85000"
191,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.95000 1.10000 7.85000"
192,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.85000 1.10000 7.85000"
193,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.75000 1.10000 7.85000"
194,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.65000 1.10000 7.85000"
195,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.55000 1.10000 7.85000"
196,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.45000 1.10000 7.85000"
197,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.35000 1.10000 7.85000"
198,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.25000 1.10000 7.85000"
199,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.15000 1.10000 7.85000"
200,0.0000,Tx-Rx,0,-120.0000,"-7.60000 1.25000 -2.30000, 8.05000 1.10000 7.85000"
201,0.0000,Tx-Rx,0,-96.8821,"-7.60000 1.25000 -2.30000, 7.95000 1.10000 7.85000"
202,0.0000,Tx-Rx,0,-83.4186,"-7.60000 1.25000 -2.30000, 7.85000 1.10000 7.85000"
203,0.0000,Tx-Rx,0,-95.5933,"-7.60000 1.25000 -2.30000, 7.75000 1.10000 7.85000"
204,0.0000,Tx-Rx,0,-95.7691,"-7.60000 1.25000 -2.30000, 7.65000 1.10000 7.85000"
205,0.0000,Tx-Rx,0,-94.0766,"-7.60000 1.25000 -2.30000, 7.55000 1.10000 7.85000"
206,0.0000,Tx-Rx,0,-79.8999,"-7.60000 1.25000 -2.30000, 7.45000 1.10000 7.85000"
207,0.0000,Tx-Rx,0,-83.8056,"-7.60000 1.25000 -2.30000, 7.35000 1.10000 7.85000"
208,0.0000,Tx-Rx,0,-79.3154,"-7.60000 1.25000 -2.30000, 7.25000 1.10000 7.85000"
209,0.0000,Tx-Rx,0,-84.3950,"-7.60000 1.25000 -2.30000, 7.15000 1.10000 7.85000"
210,0.0000,Tx-Rx,0,-81.5084,"-7.60000 1.25000 -2.30000, 7.05000 1.10000 7.85000"
211,0.0000,Tx-Rx,0,-76.6304,"-7.60000 1.25000 -2.30000, 6.95000 1.10000 7.85000"
212,0.0000,Tx-Rx,0,-74.7481,"-7.60000 1.25000 -2.30000, 6.85000 1.10000 7.85000"
213,0.0000,Tx-Rx,0,-78.1775,"-7.60000 1.25000 -2.30000, 6.75000 1.10000 7.85000"
214,0.0000,Tx-Rx,0,-85.5551,"-7.60000 1.25000 -2.30000, 6.65000 1.10000 7.85000"
215,0.0000,Tx-Rx,0,-79.8295,"-7.60000 1.25000 -2.30000, 6.55000 1.10000 7.85000"
216,0.0000,Tx-Rx,0,-80.9743,"-7.60000 1.25000 -2.30000, 6.45000 1.10000 7.85000"
217,0.0000,Tx-Rx,0,-83.2574,"-7.60000 1.25000 -2.30000, 6.35000 1.10000 7.85000"
218,0.0000,Tx-Rx,0,-76.7845,"-7.60000 1.25000 -2.30000, 6.25000 1.10000 7.85000"
219,0.0000,Tx-Rx,0,-77.6677,"-7.60000 1.25000 -2.30000, 6.15000 1.10000 7.85000"
220,0.0000,Tx-Rx,0,-76.3277,"-7.60000 1.25000 -2.30000, 6.05000 1.10000 7.85000"
221,0.0000,Tx-Rx,0,-78.1743,"-7.60000 1.25000 -2.30000, 5.95000 1.10000 7.85000"
222,0.0000,Tx-Rx,0,-76.1437,"-7.60000 1.25000 -2.30000, 5.85000 1.10000 7.85000"
223,0.0000,Tx-Rx,0,-76.4194,"-7.60000 1.25000 -2.30000, 5.75000 1.10000 7.85000"
224,0.0000,Tx-Rx,0,-75.9081,"-7.60000 1.25000 -2.30000, 5.65000 1.10000 7.85000"
225,0.0000,Tx-Rx,0,-76.3626,"-7.60000 1.25000 -2.30000, 5.55000 1.10000 7.85000"
226,0.0000,Tx-Rx,0,-77.7543,"-7.60000 1.25000 -2.30000, 5.45000 1.10000 7.85000"
227,0.0000,Tx-Rx,0,-74.9581,"-7.60000 1.25000 -2.30000, 5.35000 1.10000 7.85000"
228,0.0000,Tx-Rx,0,-72.6102,"-7.60000 1.25000 -2.30000, 5.25000 1.10000 7.85000"
229,0.0000,Tx-Rx,0,-76.6555,"-7.60000 1.25000 -2.30000, 5.15000 1.10000 7.85000"
230,0.0000,Tx-Rx,0,-79.4908,"-7.60000 1.25000 -2.30000, 5.05000 1.10000 7.85000"
231,0.0000,Tx-Rx,0,-77.7716,"-7.60000 1.25000 -2.30000, 4.95000 1.10000 7.85000"
232,0.0000,Tx-Rx,0,-75.5519,"-7.60000 1.25000 -2.30000, 4.85000 1.10000 7.85000"
233,0.0000,Tx-Rx,0,-76.0705,"-7.60000 1.25000 -2.30000, 4.75000 1.10000 7.85000"
234,0.0000,Tx-Rx,0,-80.2325,"-7.60000 1.25000 -2.30000, 4.65000 1.10000 7.85000"
235,0.0000,Tx-Rx,0,-77.4851,"-7.60000 1.25000 -2.30000, 4.55000 1.10000 7.85000"
236,0.0000,Tx-Rx,0,-77.9847,"-7.60000 1.25000 -2.30000, 4.45000 1.10000 7.85000"
237,0.0000,Tx-Rx,0,-84.3192,"-7.60000 1.25000 -2.30000, 4.35000 1.10000 7.85000"
238,0.0000,Tx-Rx,0,-79.7753,"-7.60000 1.25000 -2.30000, 4.25000 1.10000 7.85000"
239,0.0000,Tx-Rx,0,-77.5864,"-7.60000 1.25000 -2.30000, 4.15000 1.10000 7.85000"
