Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
1,0.0000,Tx-I-Rx,1,-70.9764,"3.90000 1.25000 -0.80000, -0.00000 1.19089 0.10606, -6.00000 1.10000 1.50000"
1,-1.4890,Tx-I-I-I-Rx,3,-70.9764,"3.90000 1.25000 -0.80000, -1.21261 2.59252 -4.00000, -2.76428 3.00000 -3.02882, -8.00000 1.62518 0.24819, -6.00000 1.10000 1.50000"
1,-3.2228,Tx-I-I-Rx,2,-70.9764,"3.90000 1.25000 -0.80000, 1.62158 1.21548 -7.00000, -3.75104 1.13408 7.61976, -6.00000 1.10000 1.50000"
1,-3.4008,Tx-I-I-I-Rx,3,-70.9764,"3.90000 1.25000 -0.80000, 8.00000 2.07679 -3.58207, 4.74478 2.73324 -5.79099, 3.42212 3.00000 -4.89349, -6.00000 1.10000 1.50000"
1,-5.7547,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, -5.62639 0.38564 -4.00000, -8.00000 0.17028 -3.20271, -6.12381 0.00000 -2.57248, -0.00000 0.55560 -0.51545, -6.00000 1.10000 1.50000"
1,-5.8881,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, 8.00000 0.71768 4.34580, 6.51594 0.52499 6.20848, 2.47254 0.00000 1.13372, -1.61779 0.53104 -4.00000, -6.00000 1.10000 1.50000"
1,-8.1127,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, -5.62637 2.59252 -4.00000, -8.00000 2.92702 -3.20271, -7.48252 3.00000 -3.02888, -0.00000 1.94556 -0.51545, -6.00000 1.10000 1.50000"
1,-9.1772,Tx-I-I-I-Rx,3,-70.9764,"3.90000 1.25000 -0.80000, 1.62158 2.09003 -7.00000, -0.84649 3.00000 -0.28403, -3.75104 1.92916 7.61976, -6.00000 1.10000 1.50000"
1,-9.2530,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, 8.00000 2.07680 6.51655, 7.16876 2.24443 8.00000, 3.42210 3.00000 1.31402, -1.23681 2.06053 -7.00000, -6.00000 1.10000 1.50000"
1,-9.5134,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, -0.00000 1.22741 3.16021, 4.76613 1.19981 8.00000, 8.00000 1.18108 4.71627, -0.58362 1.13137 -4.00000, -6.00000 1.10000 1.50000"
1,-10.7306,Tx-I-I-Rx,2,-70.9764,"3.90000 1.25000 -0.80000, -0.00000 1.20791 -0.15468, -8.00000 1.12158 1.16906, -6.00000 1.10000 1.50000"
1,-11.5186,Tx-I-I-Rx,2,-70.9764,"3.90000 1.25000 -0.80000, -0.00000 0.32424 0.10606, -1.36590 0.00000 0.42339, -6.00000 1.10000 1.50000"
1,-22.1299,Tx-I-I-I-I-Rx,4,-70.9764,"3.90000 1.25000 -0.80000, 8.00000 2.57511 -3.58209, 6.68553 3.00000 -4.47406, 4.74482 2.37278 -5.79099, -2.59653 0.00000 -0.80946, -6.00000 1.10000 1.50000"
