Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
71,0.0000,Tx-Rx,0,-63.1923,"3.90000 1.00000 -0.80000, 6.85000 0.10000 7.55000"
72,0.0000,Tx-Rx,0,-58.4480,"3.90000 1.00000 -0.80000, 6.55000 0.10000 7.55000"
73,0.0000,Tx-Rx,0,-56.1552,"3.90000 1.00000 -0.80000, 6.25000 0.10000 7.55000"
74,0.0000,Tx-Rx,0,-54.6266,"3.90000 1.00000 -0.80000, 5.95000 0.10000 7.55000"
75,0.0000,Tx-Rx,0,-54.1240,"3.90000 1.00000 -0.80000, 5.65000 0.10000 7.55000"
76,0.0000,Tx-Rx,0,-53.6445,"3.90000 1.00000 -0.80000, 5.35000 0.10000 7.55000"
77,0.0000,Tx-Rx,0,-53.7098,"3.90000 1.00000 -0.80000, 5.05000 0.10000 7.55000"
78,0.0000,Tx-Rx,0,-53.0913,"3.90000 1.00000 -0.80000, 4.75000 0.10000 7.55000"
79,0.0000,Tx-Rx,0,-52.9174,"3.90000 1.00000 -0.80000, 4.45000 0.10000 7.55000"
80,0.0000,Tx-Rx,0,-52.6013,"3.90000 1.00000 -0.80000, 4.15000 0.10000 7.55000"
81,0.0000,Tx-Rx,0,-52.6834,"3.90000 1.00000 -0.80000, 3.85000 0.10000 7.55000"
82,0.0000,Tx-Rx,0,-52.6650,"3.90000 1.00000 -0.80000, 3.55000 0.10000 7.55000"
83,0.0000,Tx-Rx,0,-52.9686,"3.90000 1.00000 -0.80000, 3.25000 0.10000 7.55000"
84,0.0000,Tx-Rx,0,-53.5806,"3.90000 1.00000 -0.80000, 2.95000 0.10000 7.55000"
85,0.0000,Tx-Rx,0,-53.6652,"3.90000 1.00000 -0.80000, 2.65000 0.10000 7.55000"
86,0.0000,Tx-Rx,0,-53.7291,"3.90000 1.00000 -0.80000, 2.35000 0.10000 7.55000"
87,0.0000,Tx-Rx,0,-53.7885,"3.90000 1.00000 -0.80000, 2.05000 0.10000 7.55000"
88,0.0000,Tx-Rx,0,-53.7875,"3.90000 1.00000 -0.80000, 1.75000 0.10000 7.55000"
89,0.0000,Tx-Rx,0,-53.6739,"3.90000 1.00000 -0.80000, 1.45000 0.10000 7.55000"
90,0.0000,Tx-Rx,0,-53.4726,"3.90000 1.00000 -0.80000, 1.15000 0.10000 7.55000"
91,0.0000,Tx-Rx,0,-52.5183,"3.90000 1.00000 -0.80000, 0.85000 0.10000 7.55000"
92,0.0000,Tx-Rx,0,-51.9755,"3.90000 1.00000 -0.80000, 0.55000 0.10000 7.55000"
93,0.0000,Tx-Rx,0,-52.0049,"3.90000 1.00000 -0.80000, 0.25000 0.10000 7.55000"
94,0.0000,Tx-Rx,0,-56.8387,"3.90000 1.00000 -0.80000, -0.05000 0.10000 7.55000"
95,0.0000,Tx-Rx,0,-73.2165,"3.90000 1.00000 -0.80000, -0.35000 0.10000 7.55000"
96,0.0000,Tx-Rx,0,-72.6204,"3.90000 1.00000 -0.80000, -0.65000 0.10000 7.55000"
97,0.0000,Tx-Rx,0,-75.0093,"3.90000 1.00000 -0.80000, -0.95000 0.10000 7.55000"
98,0.0000,Tx-Rx,0,-72.6739,"3.90000 1.00000 -0.80000, -1.25000 0.10000 7.55000"
99,0.0000,Tx-Rx,0,-76.2739,"3.90000 1.00000 -0.80000, -1.55000 0.10000 7.55000"
100,0.0000,Tx-Rx,0,-80.9272,"3.90000 1.00000 -0.80000, -1.85000 0.10000 7.55000"
101,0.0000,Tx-Rx,0,-78.6845,"3.90000 1.00000 -0.80000, -2.15000 0.10000 7.55000"
102,0.0000,Tx-Rx,0,-70.8779,"3.90000 1.00000 -0.80000, -2.45000 0.10000 7.55000"
103,0.0000,Tx-Rx,0,-83.3566,"3.90000 1.00000 -0.80000, -2.75000 0.10000 7.55000"
104,0.0000,Tx-Rx,0,-85.8698,"3.90000 1.00000 -0.80000, -3.05000 0.10000 7.55000"
105,0.0000,Tx-Rx,0,-85.9140,"3.90000 1.00000 -0.80000, -3.35000 0.10000 7.55000"
106,0.0000,Tx-Rx,0,-87.1353,"3.90000 1.00000 -0.80000, -3.65000 0.10000 7.55000"
107,0.0000,Tx-Rx,0,-70.4566,"3.90000 1.00000 -0.80000, -3.95000 0.10000 7.55000"
108,0.0000,Tx-Rx,0,-72.2651,"3.90000 1.00000 -0.80000, -4.25000 0.10000 7.55000"
109,0.0000,Tx-Rx,0,-84.2216,"3.90000 1.00000 -0.80000, -4.55000 0.10000 7.55000"
110,0.0000,Tx-Rx,0,-94.7936,"3.90000 1.00000 -0.80000, -4.85000 0.10000 7.55000"
111,0.0000,Tx-Rx,0,-100.2372,"3.90000 1.00000 -0.80000, -5.15000 0.10000 7.55000"
112,0.0000,Tx-Rx,0,-95.1710,"3.90000 1.00000 -0.80000, -5.45000 0.10000 7.55000"
113,0.0000,Tx-Rx,0,-81.2234,"3.90000 1.00000 -0.80000, -5.75000 0.10000 7.55000"
114,0.0000,Tx-Rx,0,-89.5581,"3.90000 1.00000 -0.80000, -6.05000 0.10000 7.55000"
115,0.0000,Tx-Rx,0,-91.0382,"3.90000 1.00000 -0.80000, -6.35000 0.10000 7.55000"
116,0.0000,Tx-Rx,0,-87.0455,"3.90000 1.00000 -0.80000, -6.65000 0.10000 7.55000"
117,0.0000,Tx-Rx,0,-88.6222,"3.90000 1.00000 -0.80000, -6.95000 0.10000 7.55000"
118,0.0000,Tx-Rx,0,-88.6865,"3.90000 1.00000 -0.80000, -7.25000 0.10000 7.55000"
119,0.0000,Tx-Rx,0,-87.0321,"3.90000 1.00000 -0.80000, -7.55000 0.10000 7.55000"
120,0.0000,Tx-Rx,0,-84.6122,"3.90000 1.00000 -0.80000, -7.85000 0.10000 7.55000"
121,0.0000,Tx-Rx,0,-90.2320,"3.90000 1.00000 -0.80000, 9.85000 0.10000 7.25000"
122,0.0000,Tx-Rx,0,-90.5740,"3.90000 1.00000 -0.80000, 9.55000 0.10000 7.25000"
123,0.0000,Tx-Rx,0,-90.7543,"3.90000 1.00000 -0.80000, 9.25000 0.10000 7.25000"
124,0.0000,Tx-Rx,0,-89.1953,"3.90000 1.00000 -0.80000, 8.95000 0.10000 7.25000"
125,0.0000,Tx-Rx,0,-84.3799,"3.90000 1.00000 -0.80000, 8.65000 0.10000 7.25000"
126,0.0000,Tx-Rx,0,-82.5166,"3.90000 1.00000 -0.80000, 8.35000 0.10000 7.25000"
127,0.0000,Tx-Rx,0,-58.7306,"3.90000 1.00000 -0.80000, 8.05000 0.10000 7.25000"
128,0.0000,Tx-Rx,0,-54.8679,"3.90000 1.00000 -0.80000, 7.75000 0.10000 7.25000"
129,0.0000,Tx-Rx,0,-55.0616,"3.90000 1.00000 -0.80000, 7.45000 0.10000 7.25000"
130,0.0000,Tx-Rx,0,-56.7284,"3.90000 1.00000 -0.80000, 7.15000 0.10000 7.25000"
131,0.0000,Tx-Rx,0,-57.0154,"3.90000 1.00000 -0.80000, 6.85000 0.10000 7.25000"
132,0.0000,Tx-Rx,0,-56.4586,"3.90000 1.00000 -0.80000, 6.55000 0.10000 7.25000"
133,0.0000,Tx-Rx,0,-55.1744,"3.90000 1.00000 -0.80000, 6.25000 0.10000 7.25000"
134,0.0000,Tx-Rx,0,-55.1778,"3.90000 1.00000 -0.80000, 5.95000 0.10000 7.25000"
135,0.0000,Tx-Rx,0,-53.7537,"3.90000 1.00000 -0.80000, 5.65000 0.10000 7.25000"
136,0.0000,Tx-Rx,0,-53.5428,"3.90000 1.00000 -0.80000, 5.35000 0.10000 7.25000"
137,0.0000,Tx-Rx,0,-53.1915,"3.90000 1.00000 -0.80000, 5.05000 0.10000 7.25000"
138,0.0000,Tx-Rx,0,-52.9307,"3.90000 1.00000 -0.80000, 4.75000 0.10000 7.25000"
139,0.0000,Tx-Rx,0,-52.7136,"3.90000 1.00000 -0.80000, 4.45000 0.10000 7.25000"
140,0.0000,Tx-Rx,0,-52.5346,"3.90000 1.00000 -0.80000, 4.15000 0.10000 7.25000"
141,0.0000,Tx-Rx,0,-52.5365,"3.90000 1.00000 -0.80000, 3.85000 0.10000 7.25000"
142,0.0000,Tx-Rx,0,-52.5821,"3.90000 1.00000 -0.80000, 3.55000 0.10000 7.25000"
143,0.0000,Tx-Rx,0,-52.8047,"3.90000 1.00000 -0.80000, 3.25000 0.10000 7.25000"
144,0.0000,Tx-Rx,0,-53.1475,"3.90000 1.00000 -0.80000, 2.95000 0.10000 7.25000"
145,0.0000,Tx-Rx,0,-53.4770,"3.90000 1.00000 -0.80000, 2.65000 0.10000 7.25000"
146,0.0000,Tx-Rx,0,-53.5291,"3.90000 1.00000 -0.80000, 2.35000 0.10000 7.25000"
147,0.0000,Tx-Rx,0,-53.5562,"3.90000 1.00000 -0.80000, 2.05000 0.10000 7.25000"
148,0.0000,Tx-Rx,0,-53.4887,"3.90000 1.00000 -0.80000, 1.75000 0.10000 7.25000"
149,0.0000,Tx-Rx,0,-53.5714,"3.90000 1.00000 -0.80000, 1.45000 0.10000 7.25000"
150,0.0000,Tx-Rx,0,-53.4829,"3.90000 1.00000 -0.80000, 1.15000 0.10000 7.25000"
151,0.0000,Tx-Rx,0,-52.5033,"3.90000 1.00000 -0.80000, 0.85000 0.10000 7.25000"
152,0.0000,Tx-Rx,0,-51.8318,"3.90000 1.00000 -0.80000, 0.55000 0.10000 7.25000"
153,0.0000,Tx-Rx,0,-51.8651,"3.90000 1.00000 -0.80000, 0.25000 0.10000 7.25000"
154,0.0000,Tx-Rx,0,-56.6604,"3.90000 1.00000 -0.80000, -0.05000 0.10000 7.25000"
155,0.0000,Tx-Rx,0,-75.7113,"3.90000 1.00000 -0.80000, -0.35000 0.10000 7.25000"
156,0.0000,Tx-Rx,0,-72.6754,"3.90000 1.00000 -0.80000, -0.65000 0.10000 7.25000"
157,0.0000,Tx-Rx,0,-73.5347,"3.90000 1.00000 -0.80000, -0.95000 0.10000 7.25000"
158,0.0000,Tx-Rx,0,-73.8424,"3.90000 1.00000 -0.80000, -1.25000 0.10000 7.25000"
159,0.0000,Tx-Rx,0,-73.1055,"3.90000 1.00000 -0.80000, -1.55000 0.10000 7.25000"
160,0.0000,Tx-Rx,0,-80.3569,"3.90000 1.00000 -0.80000, -1.85000 0.10000 7.25000"
161,0.0000,Tx-Rx,0,-78.0843,"3.90000 1.00000 -0.80000, -2.15000 0.10000 7.25000"
162,0.0000,Tx-Rx,0,-69.9761,"3.90000 1.00000 -0.80000, -2.45000 0.10000 7.25000"
163,0.0000,Tx-Rx,0,-81.5172,"3.90000 1.00000 -0.80000, -2.75000 0.10000 7.25000"
164,0.0000,Tx-Rx,0,-85.3348,"3.90000 1.00000 -0.80000, -3.05000 0.10000 7.25000"
165,0.0000,Tx-Rx,0,-86.2680,"3.90000 1.00000 -0.80000, -3.35000 0.10000 7.25000"
166,0.0000,Tx-Rx,0,-76.4526,"3.90000 1.00000 -0.80000, -3.65000 0.10000 7.25000"
167,0.0000,Tx-Rx,0,-69.7596,"3.90000 1.00000 -0.80000, -3.95000 0.10000 7.25000"
168,0.0000,Tx-Rx,0,-73.7181,"3.90000 1.00000 -0.80000, -4.25000 0.10000 7.25000"
169,0.0000,Tx-Rx,0,-84.4721,"3.90000 1.00000 -0.80000, -4.55000 0.10000 7.25000"
170,0.0000,Tx-Rx,0,-93.3490,"3.90000 1.00000 -0.80000, -4.85000 0.10000 7.25000"
171,0.0000,Tx-Rx,0,-95.2460,"3.90000 1.00000 -0.80000, -5.15000 0.10000 7.25000"
172,0.0000,Tx-Rx,0,-95.1588,"3.90000 1.00000 -0.80000, -5.45000 0.10000 7.25000"
173,0.0000,Tx-Rx,0,-79.1888,"3.90000 1.00000 -0.80000, -5.75000 0.10000 7.25000"
174,0.0000,Tx-Rx,0,-92.7280,"3.90000 1.00000 -0.80000, -6.05000 0.10000 7.25000"
175,0.0000,Tx-Rx,0,-89.0444,"3.90000 1.00000 -0.80000, -6.35000 0.10000 7.25000"
176,0.0000,Tx-Rx,0,-85.4921,"3.90000 1.00000 -0.80000, -6.65000 0.10000 7.25000"
177,0.0000,Tx-Rx,0,-89.5752,"3.90000 1.00000 -0.80000, -6.95000 0.10000 7.25000"
178,0.0000,Tx-Rx,0,-88.8254,"3.90000 1.00000 -0.80000, -7.25000 0.10000 7.25000"
179,0.0000,Tx-Rx,0,-88.5713,"3.90000 1.00000 -0.80000, -7.55000 0.10000 7.25000"
180,0.0000,Tx-Rx,0,-83.3228,"3.90000 1.00000 -0.80000, -7.85000 0.10000 7.25000"
181,0.0000,Tx-Rx,0,-91.6558,"3.90000 1.00000 -0.80000, 9.85000 0.10000 6.95000"
182,0.0000,Tx-Rx,0,-90.9330,"3.90000 1.00000 -0.80000, 9.55000 0.10000 6.95000"
183,0.0000,Tx-Rx,0,-90.6274,"3.90000 1.00000 -0.80000, 9.25000 0.10000 6.95000"
184,0.0000,Tx-Rx,0,-91.2050,"3.90000 1.00000 -0.80000, 8.95000 0.10000 6.95000"
185,0.0000,Tx-Rx,0,-85.9271,"3.90000 1.00000 -0.80000, 8.65000 0.10000 6.95000"
186,0.0000,Tx-Rx,0,-82.8185,"3.90000 1.00000 -0.80000, 8.35000 0.10000 6.95000"
187,0.0000,Tx-Rx,0,-56.2564,"3.90000 1.00000 -0.80000, 8.05000 0.10000 6.95000"
188,0.0000,Tx-Rx,0,-51.4697,"3.90000 1.00000 -0.80000, 7.75000 0.10000 6.95000"
189,0.0000,Tx-Rx,0,-51.8135,"3.90000 1.00000 -0.80000, 7.45000 0.10000 6.95000"
190,0.0000,Tx-Rx,0,-53.4303,"3.90000 1.00000 -0.80000, 7.15000 0.10000 6.95000"
191,0.0000,Tx-Rx,0,-53.3021,"3.90000 1.00000 -0.80000, 6.85000 0.10000 6.95000"
192,0.0000,Tx-Rx,0,-56.2380,"3.90000 1.00000 -0.80000, 6.55000 0.10000 6.95000"
193,0.0000,Tx-Rx,0,-54.4050,"3.90000 1.00000 -0.80000, 6.25000 0.10000 6.95000"
194,0.0000,Tx-Rx,0,-55.8781,"3.90000 1.00000 -0.80000, 5.95000 0.10000 6.95000"
195,0.0000,Tx-Rx,0,-53.1666,"3.90000 1.00000 -0.80000, 5.65000 0.10000 6.95000"
196,0.0000,Tx-Rx,0,-54.0016,"3.90000 1.00000 -0.80000, 5.35000 0.10000 6.95000"
197,0.0000,Tx-Rx,0,-52.6280,"3.90000 1.00000 -0.80000, 5.05000 0.10000 6.95000"
198,0.0000,Tx-Rx,0,-52.1135,"3.90000 1.00000 -0.80000, 4.75000 0.10000 6.95000"
199,0.0000,Tx-Rx,0,-52.5540,"3.90000 1.00000 -0.80000, 4.45000 0.10000 6.95000"
200,0.0000,Tx-Rx,0,-52.7365,"3.90000 1.00000 -0.80000, 4.15000 0.10000 6.95000"
201,0.0000,Tx-Rx,0,-52.5665,"3.90000 1.00000 -0.80000, 3.85000 0.10000 6.95000"
202,0.0000,Tx-Rx,0,-52.7727,"3.90000 1.00000 -0.80000, 3.55000 0.10000 6.95000"
203,0.0000,Tx-Rx,0,-52.7571,"3.90000 1.00000 -0.80000, 3.25000 0.10000 6.95000"
204,0.0000,Tx-Rx,0,-52.5841,"3.90000 1.00000 -0.80000, 2.95000 0.10000 6.95000"
205,0.0000,Tx-Rx,0,-53.0282,"3.90000 1.00000 -0.80000, 2.65000 0.10000 6.95000"
206,0.0000,Tx-Rx,0,-53.1905,"3.90000 1.00000 -0.80000, 2.35000 0.10000 6.95000"
207,0.0000,Tx-Rx,0,-53.2323,"3.90000 1.00000 -0.80000, 2.05000 0.10000 6.95000"
208,0.0000,Tx-Rx,0,-53.2063,"3.90000 1.00000 -0.80000, 1.75000 0.10000 6.95000"
209,0.0000,Tx-Rx,0,-53.3530,"3.90000 1.00000 -0.80000, 1.45000 0.10000 6.95000"
210,0.0000,Tx-Rx,0,-53.1299,"3.90000 1.00000 -0.80000, 1.15000 0.10000 6.95000"
211,0.0000,Tx-Rx,0,-52.6843,"3.90000 1.00000 -0.80000, 0.85000 0.10000 6.95000"
212,0.0000,Tx-Rx,0,-51.6011,"3.90000 1.00000 -0.80000, 0.55000 0.10000 6.95000"
213,0.0000,Tx-Rx,0,-51.6037,"3.90000 1.00000 -0.80000, 0.25000 0.10000 6.95000"
214,0.0000,Tx-Rx,0,-56.3156,"3.90000 1.00000 -0.80000, -0.05000 0.10000 6.95000"
215,0.0000,Tx-Rx,0,-77.3369,"3.90000 1.00000 -0.80000, -0.35000 0.10000 6.95000"
216,0.0000,Tx-Rx,0,-73.6831,"3.90000 1.00000 -0.80000, -0.65000 0.10000 6.95000"
217,0.0000,Tx-Rx,0,-72.8434,"3.90000 1.00000 -0.80000, -0.95000 0.10000 6.95000"
218,0.0000,Tx-Rx,0,-75.8227,"3.90000 1.00000 -0.80000, -1.25000 0.10000 6.95000"
219,0.0000,Tx-Rx,0,-71.6409,"3.90000 1.00000 -0.80000, -1.55000 0.10000 6.95000"
220,0.0000,Tx-Rx,0,-78.6199,"3.90000 1.00000 -0.80000, -1.85000 0.10000 6.95000"
221,0.0000,Tx-Rx,0,-77.8689,"3.90000 1.00000 -0.80000, -2.15000 0.10000 6.95000"
222,0.0000,Tx-Rx,0,-68.9106,"3.90000 1.00000 -0.80000, -2.45000 0.10000 6.95000"
223,0.0000,Tx-Rx,0,-72.8620,"3.90000 1.00000 -0.80000, -2.75000 0.10000 6.95000"
224,0.0000,Tx-Rx,0,-73.1465,"3.90000 1.00000 -0.80000, -3.05000 0.10000 6.95000"
225,0.0000,Tx-Rx,0,-77.4603,"3.90000 1.00000 -0.80000, -3.35000 0.10000 6.95000"
226,0.0000,Tx-Rx,0,-71.0983,"3.90000 1.00000 -0.80000, -3.65000 0.10000 6.95000"
227,0.0000,Tx-Rx,0,-70.9144,"3.90000 1.00000 -0.80000, -3.95000 0.10000 6.95000"
228,0.0000,Tx-Rx,0,-73.5300,"3.90000 1.00000 -0.80000, -4.25000 0.10000 6.95000"
229,0.0000,Tx-Rx,0,-79.7859,"3.90000 1.00000 -0.80000, -4.55000 0.10000 6.95000"
230,0.0000,Tx-Rx,0,-87.6897,"3.90000 1.00000 -0.80000, -4.85000 0.10000 6.95000"
231,0.0000,Tx-Rx,0,-90.0242,"3.90000 1.00000 -0.80000, -5.15000 0.10000 6.95000"
232,0.0000,Tx-Rx,0,-88.6867,"3.90000 1.00000 -0.80000, -5.45000 0.10000 6.95000"
233,0.0000,Tx-Rx,0,-82.2371,"3.90000 1.00000 -0.80000, -5.75000 0.10000 6.95000"
234,0.0000,Tx-Rx,0,-88.1787,"3.90000 1.00000 -0.80000, -6.05000 0.10000 6.95000"
235,0.0000,Tx-Rx,0,-89.5656,"3.90000 1.00000 -0.80000, -6.35000 0.10000 6.95000"
236,0.0000,Tx-Rx,0,-85.9465,"3.90000 1.00000 -0.80000, -6.65000 0.10000 6.95000"
237,0.0000,Tx-Rx,0,-88.4684,"3.90000 1.00000 -0.80000, -6.95000 0.10000 6.95000"
238,0.0000,Tx-Rx,0,-84.7123,"3.90000 1.00000 -0.80000, -7.25000 0.10000 6.95000"
239,0.0000,Tx-Rx,0,-82.5866,"3.90000 1.00000 -0.80000, -7.55000 0.10000 6.95000"
240,0.0000,Tx-Rx,0,-80.0154,"3.90000 1.00000 -0.80000, -7.85000 0.10000 6.95000"
241,0.0000,Tx-Rx,0,-92.7204,"3.90000 1.00000 -0.80000, 9.85000 0.10000 6.65000"
242,0.0000,Tx-Rx,0,-90.6112,"3.90000 1.00000 -0.80000, 9.55000 0.10000 6.65000"
243,0.0000,Tx-Rx,0,-90.0442,"3.90000 1.00000 -0.80000, 9.25000 0.10000 6.65000"
