Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
1,0.0000,Tx-Rx,0,-50.6607,"-7.60000 1.25000 -2.30000, -3.00000 1.10000 1.50000"
1,-7.5767,Tx-I-Rx,1,-50.6607,"-7.60000 1.25000 -2.30000, -8.00000 1.23889 -2.01856, -3.00000 1.10000 1.50000"
1,-17.0785,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -5.60640 1.21814 -1.49298, -8.00000 1.17990 -0.52405, -3.00000 1.10000 1.50000"
1,-18.0609,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -5.09727 1.21458 -4.00000, -0.00000 1.14245 -0.53775, -3.00000 1.10000 1.50000"
1,-19.1923,Tx-I-Rx,1,-50.6607,"-7.60000 1.25000 -2.30000, -5.39456 3.00000 -0.47811, -3.00000 1.10000 1.50000"
1,-19.7206,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -8.00000 1.23889 -1.05571, -5.08930 1.15804 8.00000, -3.00000 1.10000 1.50000"
1,-20.9437,Tx-I-Rx,1,-50.6607,"-7.60000 1.25000 -2.30000, -4.75511 1.15723 7.61976, -3.00000 1.10000 1.50000"
1,-21.5124,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -8.00000 1.24474 -2.16668, -0.00000 1.13947 0.49999, -3.00000 1.10000 1.50000"
1,-21.7954,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -1.10121 1.15804 8.00000, -0.00000 1.14245 6.25477, -3.00000 1.10000 1.50000"
1,-26.4062,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -6.22395 3.00000 -1.16326, -3.86496 0.00000 0.78546, -3.00000 1.10000 1.50000"
1,-27.0133,Tx-I-I-Rx,2,-50.6607,"-7.60000 1.25000 -2.30000, -5.15323 0.00000 0.55844, -3.67365 0.75585 2.28699, -3.00000 1.10000 1.50000"
1,-27.1336,Tx-I-Rx,1,-50.6607,"-7.60000 1.25000 -2.30000, -5.15324 0.00000 -0.27876, -3.00000 1.10000 1.50000"
