Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
70,0.0000,Tx-Rx,0,-52.2192,"3.90000 1.25000 -0.80000, 3.05000 1.10000 7.95000"
71,0.0000,Tx-Rx,0,-52.3642,"3.90000 1.25000 -0.80000, 2.95000 1.10000 7.95000"
72,0.0000,Tx-Rx,0,-52.6690,"3.90000 1.25000 -0.80000, 2.85000 1.10000 7.95000"
73,0.0000,Tx-Rx,0,-52.8106,"3.90000 1.25000 -0.80000, 2.75000 1.10000 7.95000"
74,0.0000,Tx-Rx,0,-52.6379,"3.90000 1.25000 -0.80000, 2.65000 1.10000 7.95000"
75,0.0000,Tx-Rx,0,-53.3415,"3.90000 1.25000 -0.80000, 2.55000 1.10000 7.95000"
76,0.0000,Tx-Rx,0,-52.8835,"3.90000 1.25000 -0.80000, 2.45000 1.10000 7.95000"
77,0.0000,Tx-Rx,0,-52.9905,"3.90000 1.25000 -0.80000, 2.35000 1.10000 7.95000"
78,0.0000,Tx-Rx,0,-53.0703,"3.90000 1.25000 -0.80000, 2.25000 1.10000 7.95000"
79,0.0000,Tx-Rx,0,-53.0877,"3.90000 1.25000 -0.80000, 2.15000 1.10000 7.95000"
80,0.0000,Tx-Rx,0,-53.3828,"3.90000 1.25000 -0.80000, 2.05000 1.10000 7.95000"
81,0.0000,Tx-Rx,0,-53.1030,"3.90000 1.25000 -0.80000, 1.95000 1.10000 7.95000"
82,0.0000,Tx-Rx,0,-53.5013,"3.90000 1.25000 -0.80000, 1.85000 1.10000 7.95000"
83,0.0000,Tx-Rx,0,-53.1794,"3.90000 1.25000 -0.80000, 1.75000 1.10000 7.95000"
84,0.0000,Tx-Rx,0,-53.4198,"3.90000 1.25000 -0.80000, 1.65000 1.10000 7.95000"
85,0.0000,Tx-Rx,0,-53.3515,"3.90000 1.25000 -0.80000, 1.55000 1.10000 7.95000"
86,0.0000,Tx-Rx,0,-53.0597,"3.90000 1.25000 -0.80000, 1.45000 1.10000 7.95000"
87,0.0000,Tx-Rx,0,-53.1446,"3.90000 1.25000 -0.80000, 1.35000 1.10000 7.95000"
88,0.0000,Tx-Rx,0,-53.5296,"3.90000 1.25000 -0.80000, 1.25000 1.10000 7.95000"
89,0.0000,Tx-Rx,0,-53.2617,"3.90000 1.25000 -0.80000, 1.15000 1.10000 7.95000"
90,0.0000,Tx-Rx,0,-53.1191,"3.90000 1.25000 -0.80000, 1.05000 1.10000 7.95000"
91,0.0000,Tx-Rx,0,-53.1627,"3.90000 1.25000 -0.80000, 0.95000 1.10000 7.95000"
92,0.0000,Tx-Rx,0,-53.0176,"3.90000 1.25000 -0.80000, 0.85000 1.10000 7.95000"
93,0.0000,Tx-Rx,0,-53.3620,"3.90000 1.25000 -0.80000, 0.75000 1.10000 7.95000"
94,0.0000,Tx-Rx,0,-52.8899,"3.90000 1.25000 -0.80000, 0.65000 1.10000 7.95000"
95,0.0000,Tx-Rx,0,-52.4329,"3.90000 1.25000 -0.80000, 0.55000 1.10000 7.95000"
96,0.0000,Tx-Rx,0,-52.1215,"3.90000 1.25000 -0.80000, 0.45000 1.10000 7.95000"
97,0.0000,Tx-Rx,0,-52.3419,"3.90000 1.25000 -0.80000, 0.35000 1.10000 7.95000"
98,0.0000,Tx-Rx,0,-52.8337,"3.90000 1.25000 -0.80000, 0.25000 1.10000 7.95000"
99,0.0000,Tx-Rx,0,-52.2374,"3.90000 1.25000 -0.80000, 0.15000 1.10000 7.95000"
100,0.0000,Tx-Rx,0,-52.4138,"3.90000 1.25000 -0.80000, 0.05000 1.10000 7.95000"
101,0.0000,Tx-Rx,0,-82.0290,"3.90000 1.25000 -0.80000, -0.05000 1.10000 7.95000"
102,0.0000,Tx-Rx,0,-77.9702,"3.90000 1.25000 -0.80000, -0.15000 1.10000 7.95000"
103,0.0000,Tx-Rx,0,-75.4379,"3.90000 1.25000 -0.80000, -0.25000 1.10000 7.95000"
104,0.0000,Tx-Rx,0,-74.0153,"3.90000 1.25000 -0.80000, -0.35000 1.10000 7.95000"
105,0.0000,Tx-Rx,0,-76.2864,"3.90000 1.25000 -0.80000, -0.45000 1.10000 7.95000"
106,0.0000,Tx-Rx,0,-75.4148,"3.90000 1.25000 -0.80000, -0.55000 1.10000 7.95000"
107,0.0000,Tx-Rx,0,-75.6595,"3.90000 1.25000 -0.80000, -0.65000 1.10000 7.95000"
108,0.0000,Tx-Rx,0,-73.1910,"3.90000 1.25000 -0.80000, -0.75000 1.10000 7.95000"
109,0.0000,Tx-Rx,0,-77.8288,"3.90000 1.25000 -0.80000, -0.85000 1.10000 7.95000"
110,0.0000,Tx-Rx,0,-79.4577,"3.90000 1.25000 -0.80000, -0.95000 1.10000 7.95000"
111,0.0000,Tx-Rx,0,-83.5808,"3.90000 1.25000 -0.80000, -1.05000 1.10000 7.95000"
112,0.0000,Tx-Rx,0,-73.9499,"3.90000 1.25000 -0.80000, -1.15000 1.10000 7.95000"
113,0.0000,Tx-Rx,0,-75.5592,"3.90000 1.25000 -0.80000, -1.25000 1.10000 7.95000"
114,0.0000,Tx-Rx,0,-76.2817,"3.90000 1.25000 -0.80000, -1.35000 1.10000 7.95000"
115,0.0000,Tx-Rx,0,-78.4266,"3.90000 1.25000 -0.80000, -1.45000 1.10000 7.95000"
116,0.0000,Tx-Rx,0,-70.5823,"3.90000 1.25000 -0.80000, -1.55000 1.10000 7.95000"
117,0.0000,Tx-Rx,0,-74.9380,"3.90000 1.25000 -0.80000, -1.65000 1.10000 7.95000"
118,0.0000,Tx-Rx,0,-77.3393,"3.90000 1.25000 -0.80000, -1.75000 1.10000 7.95000"
119,0.0000,Tx-Rx,0,-78.5556,"3.90000 1.25000 -0.80000, -1.85000 1.10000 7.95000"
120,0.0000,Tx-Rx,0,-80.2171,"3.90000 1.25000 -0.80000, -1.95000 1.10000 7.95000"
121,0.0000,Tx-Rx,0,-78.3931,"3.90000 1.25000 -0.80000, -2.05000 1.10000 7.95000"
122,0.0000,Tx-Rx,0,-75.9934,"3.90000 1.25000 -0.80000, -2.15000 1.10000 7.95000"
123,0.0000,Tx-Rx,0,-78.9781,"3.90000 1.25000 -0.80000, -2.25000 1.10000 7.95000"
124,0.0000,Tx-Rx,0,-76.6397,"3.90000 1.25000 -0.80000, -2.35000 1.10000 7.95000"
125,0.0000,Tx-Rx,0,-76.9009,"3.90000 1.25000 -0.80000, -2.45000 1.10000 7.95000"
126,0.0000,Tx-Rx,0,-81.6567,"3.90000 1.25000 -0.80000, -2.55000 1.10000 7.95000"
127,0.0000,Tx-Rx,0,-73.5921,"3.90000 1.25000 -0.80000, -2.65000 1.10000 7.95000"
128,0.0000,Tx-Rx,0,-67.1988,"3.90000 1.25000 -0.80000, -2.75000 1.10000 7.95000"
129,0.0000,Tx-Rx,0,-66.8646,"3.90000 1.25000 -0.80000, -2.85000 1.10000 7.95000"
130,0.0000,Tx-Rx,0,-65.3547,"3.90000 1.25000 -0.80000, -2.95000 1.10000 7.95000"
131,0.0000,Tx-Rx,0,-66.9945,"3.90000 1.25000 -0.80000, -3.05000 1.10000 7.95000"
132,0.0000,Tx-Rx,0,-68.9554,"3.90000 1.25000 -0.80000, -3.15000 1.10000 7.95000"
133,0.0000,Tx-Rx,0,-70.0206,"3.90000 1.25000 -0.80000, -3.25000 1.10000 7.95000"
134,0.0000,Tx-Rx,0,-68.7024,"3.90000 1.25000 -0.80000, -3.35000 1.10000 7.95000"
135,0.0000,Tx-Rx,0,-68.6538,"3.90000 1.25000 -0.80000, -3.45000 1.10000 7.95000"
136,0.0000,Tx-Rx,0,-74.8353,"3.90000 1.25000 -0.80000, -3.55000 1.10000 7.95000"
137,0.0000,Tx-Rx,0,-69.6762,"3.90000 1.25000 -0.80000, -3.65000 1.10000 7.95000"
138,0.0000,Tx-Rx,0,-70.4160,"3.90000 1.25000 -0.80000, -3.75000 1.10000 7.95000"
139,0.0000,Tx-Rx,0,-69.5634,"3.90000 1.25000 -0.80000, -3.85000 1.10000 7.95000"
140,0.0000,Tx-Rx,0,-72.8597,"3.90000 1.25000 -0.80000, -3.95000 1.10000 7.95000"
141,0.0000,Tx-Rx,0,-67.8896,"3.90000 1.25000 -0.80000, -4.05000 1.10000 7.95000"
142,0.0000,Tx-Rx,0,-67.8060,"3.90000 1.25000 -0.80000, -4.15000 1.10000 7.95000"
143,0.0000,Tx-Rx,0,-67.9886,"3.90000 1.25000 -0.80000, -4.25000 1.10000 7.95000"
144,0.0000,Tx-Rx,0,-67.9339,"3.90000 1.25000 -0.80000, -4.35000 1.10000 7.95000"
145,0.0000,Tx-Rx,0,-69.8334,"3.90000 1.25000 -0.80000, -4.45000 1.10000 7.95000"
146,0.0000,Tx-Rx,0,-69.6144,"3.90000 1.25000 -0.80000, -4.55000 1.10000 7.95000"
147,0.0000,Tx-Rx,0,-70.3611,"3.90000 1.25000 -0.80000, -4.65000 1.10000 7.95000"
148,0.0000,Tx-Rx,0,-70.9883,"3.90000 1.25000 -0.80000, -4.75000 1.10000 7.95000"
149,0.0000,Tx-Rx,0,-73.8029,"3.90000 1.25000 -0.80000, -4.85000 1.10000 7.95000"
150,0.0000,Tx-Rx,0,-79.4517,"3.90000 1.25000 -0.80000, -4.95000 1.10000 7.95000"
151,0.0000,Tx-Rx,0,-72.9762,"3.90000 1.25000 -0.80000, -5.05000 1.10000 7.95000"
152,0.0000,Tx-Rx,0,-80.4650,"3.90000 1.25000 -0.80000, -5.15000 1.10000 7.95000"
153,0.0000,Tx-Rx,0,-81.0027,"3.90000 1.25000 -0.80000, -5.25000 1.10000 7.95000"
154,0.0000,Tx-Rx,0,-75.8423,"3.90000 1.25000 -0.80000, -5.35000 1.10000 7.95000"
155,0.0000,Tx-Rx,0,-78.2015,"3.90000 1.25000 -0.80000, -5.45000 1.10000 7.95000"
156,0.0000,Tx-Rx,0,-75.5892,"3.90000 1.25000 -0.80000, -5.55000 1.10000 7.95000"
157,0.0000,Tx-Rx,0,-81.5686,"3.90000 1.25000 -0.80000, -5.65000 1.10000 7.95000"
158,0.0000,Tx-Rx,0,-86.9033,"3.90000 1.25000 -0.80000, -5.75000 1.10000 7.95000"
159,0.0000,Tx-Rx,0,-84.6770,"3.90000 1.25000 -0.80000, -5.85000 1.10000 7.95000"
160,0.0000,Tx-Rx,0,-74.1012,"3.90000 1.25000 -0.80000, -5.95000 1.10000 7.95000"
161,0.0000,Tx-Rx,0,-79.5189,"3.90000 1.25000 -0.80000, -6.05000 1.10000 7.95000"
162,0.0000,Tx-Rx,0,-88.5260,"3.90000 1.25000 -0.80000, -6.15000 1.10000 7.95000"
163,0.0000,Tx-Rx,0,-82.2211,"3.90000 1.25000 -0.80000, -6.25000 1.10000 7.95000"
164,0.0000,Tx-Rx,0,-80.1426,"3.90000 1.25000 -0.80000, -6.35000 1.10000 7.95000"
165,0.0000,Tx-Rx,0,-82.4755,"3.90000 1.25000 -0.80000, -6.45000 1.10000 7.95000"
166,0.0000,Tx-Rx,0,-87.4642,"3.90000 1.25000 -0.80000, -6.55000 1.10000 7.95000"
167,0.0000,Tx-Rx,0,-74.0132,"3.90000 1.25000 -0.80000, -6.65000 1.10000 7.95000"
168,0.0000,Tx-Rx,0,-85.0379,"3.90000 1.25000 -0.80000, -6.75000 1.10000 7.95000"
169,0.0000,Tx-Rx,0,-80.8513,"3.90000 1.25000 -0.80000, -6.85000 1.10000 7.95000"
170,0.0000,Tx-Rx,0,-78.7528,"3.90000 1.25000 -0.80000, -6.95000 1.10000 7.95000"
171,0.0000,Tx-Rx,0,-87.2140,"3.90000 1.25000 -0.80000, -7.05000 1.10000 7.95000"
172,0.0000,Tx-Rx,0,-85.4595,"3.90000 1.25000 -0.80000, -7.15000 1.10000 7.95000"
173,0.0000,Tx-Rx,0,-79.7703,"3.90000 1.25000 -0.80000, -7.25000 1.10000 7.95000"
174,0.0000,Tx-Rx,0,-77.3076,"3.90000 1.25000 -0.80000, -7.35000 1.10000 7.95000"
175,0.0000,Tx-Rx,0,-83.0596,"3.90000 1.25000 -0.80000, -7.45000 1.10000 7.95000"
176,0.0000,Tx-Rx,0,-79.0656,"3.90000 1.25000 -0.80000, -7.55000 1.10000 7.95000"
177,0.0000,Tx-Rx,0,-78.9210,"3.90000 1.25000 -0.80000, -7.65000 1.10000 7.95000"
178,0.0000,Tx-Rx,0,-78.8389,"3.90000 1.25000 -0.80000, -7.75000 1.10000 7.95000"
179,0.0000,Tx-Rx,0,-79.9479,"3.90000 1.25000 -0.80000, -7.85000 1.10000 7.95000"
180,0.0000,Tx-Rx,0,-82.2367,"3.90000 1.25000 -0.80000, -7.95000 1.10000 7.95000"
181,0.0000,Tx-Rx,0,-98.3391,"3.90000 1.25000 -0.80000, 9.95000 1.10000 7.85000"
182,0.0000,Tx-Rx,0,-82.7718,"3.90000 1.25000 -0.80000, 9.85000 1.10000 7.85000"
183,0.0000,Tx-Rx,0,-98.0793,"3.90000 1.25000 -0.80000, 9.75000 1.10000 7.85000"
184,0.0000,Tx-Rx,0,-94.5806,"3.90000 1.25000 -0.80000, 9.65000 1.10000 7.85000"
185,0.0000,Tx-Rx,0,-96.2227,"3.90000 1.25000 -0.80000, 9.55000 1.10000 7.85000"
186,0.0000,Tx-Rx,0,-89.9726,"3.90000 1.25000 -0.80000, 9.45000 1.10000 7.85000"
187,0.0000,Tx-Rx,0,-88.7385,"3.90000 1.25000 -0.80000, 9.35000 1.10000 7.85000"
188,0.0000,Tx-Rx,0,-94.3079,"3.90000 1.25000 -0.80000, 9.25000 1.10000 7.85000"
189,0.0000,Tx-Rx,0,-90.4491,"3.90000 1.25000 -0.80000, 9.15000 1.10000 7.85000"
190,0.0000,Tx-Rx,0,-95.1812,"3.90000 1.25000 -0.80000, 9.05000 1.10000 7.85000"
191,0.0000,Tx-Rx,0,-92.8948,"3.90000 1.25000 -0.80000, 8.95000 1.10000 7.85000"
192,0.0000,Tx-Rx,0,-91.7763,"3.90000 1.25000 -0.80000, 8.85000 1.10000 7.85000"
193,0.0000,Tx-Rx,0,-84.7138,"3.90000 1.25000 -0.80000, 8.75000 1.10000 7.85000"
194,0.0000,Tx-Rx,0,-77.7020,"3.90000 1.25000 -0.80000, 8.65000 1.10000 7.85000"
195,0.0000,Tx-Rx,0,-96.1412,"3.90000 1.25000 -0.80000, 8.55000 1.10000 7.85000"
196,0.0000,Tx-Rx,0,-97.8674,"3.90000 1.25000 -0.80000, 8.45000 1.10000 7.85000"
197,0.0000,Tx-Rx,0,-107.7680,"3.90000 1.25000 -0.80000, 8.35000 1.10000 7.85000"
198,0.0000,Tx-Rx,0,-101.4940,"3.90000 1.25000 -0.80000, 8.25000 1.10000 7.85000"
199,0.0000,Tx-Rx,0,-113.4387,"3.90000 1.25000 -0.80000, 8.15000 1.10000 7.85000"
200,0.0000,Tx-Rx,0,-89.2986,"3.90000 1.25000 -0.80000, 8.05000 1.10000 7.85000"
201,0.0000,Tx-Rx,0,-64.1565,"3.90000 1.25000 -0.80000, 7.95000 1.10000 7.85000"
202,0.0000,Tx-Rx,0,-61.7942,"3.90000 1.25000 -0.80000, 7.85000 1.10000 7.85000"
203,0.0000,Tx-Rx,0,-64.8030,"3.90000 1.25000 -0.80000, 7.75000 1.10000 7.85000"
204,0.0000,Tx-Rx,0,-65.6633,"3.90000 1.25000 -0.80000, 7.65000 1.10000 7.85000"
205,0.0000,Tx-Rx,0,-64.5893,"3.90000 1.25000 -0.80000, 7.55000 1.10000 7.85000"
206,0.0000,Tx-Rx,0,-55.7636,"3.90000 1.25000 -0.80000, 7.45000 1.10000 7.85000"
207,0.0000,Tx-Rx,0,-54.2122,"3.90000 1.25000 -0.80000, 7.35000 1.10000 7.85000"
208,0.0000,Tx-Rx,0,-54.6310,"3.90000 1.25000 -0.80000, 7.25000 1.10000 7.85000"
209,0.0000,Tx-Rx,0,-58.0612,"3.90000 1.25000 -0.80000, 7.15000 1.10000 7.85000"
210,0.0000,Tx-Rx,0,-57.9181,"3.90000 1.25000 -0.80000, 7.05000 1.10000 7.85000"
211,0.0000,Tx-Rx,0,-57.4425,"3.90000 1.25000 -0.80000, 6.95000 1.10000 7.85000"
212,0.0000,Tx-Rx,0,-56.6920,"3.90000 1.25000 -0.80000, 6.85000 1.10000 7.85000"
213,0.0000,Tx-Rx,0,-55.3221,"3.90000 1.25000 -0.80000, 6.75000 1.10000 7.85000"
214,0.0000,Tx-Rx,0,-53.0326,"3.90000 1.25000 -0.80000, 6.65000 1.10000 7.85000"
215,0.0000,Tx-Rx,0,-52.7662,"3.90000 1.25000 -0.80000, 6.55000 1.10000 7.85000"
216,0.0000,Tx-Rx,0,-52.5800,"3.90000 1.25000 -0.80000, 6.45000 1.10000 7.85000"
217,0.0000,Tx-Rx,0,-53.1710,"3.90000 1.25000 -0.80000, 6.35000 1.10000 7.85000"
218,0.0000,Tx-Rx,0,-52.4275,"3.90000 1.25000 -0.80000, 6.25000 1.10000 7.85000"
219,0.0000,Tx-Rx,0,-52.2179,"3.90000 1.25000 -0.80000, 6.15000 1.10000 7.85000"
220,0.0000,Tx-Rx,0,-53.2564,"3.90000 1.25000 -0.80000, 6.05000 1.10000 7.85000"
221,0.0000,Tx-Rx,0,-58.2444,"3.90000 1.25000 -0.80000, 5.95000 1.10000 7.85000"
222,0.0000,Tx-Rx,0,-56.0164,"3.90000 1.25000 -0.80000, 5.85000 1.10000 7.85000"
223,0.0000,Tx-Rx,0,-51.8055,"3.90000 1.25000 -0.80000, 5.75000 1.10000 7.85000"
224,0.0000,Tx-Rx,0,-53.5827,"3.90000 1.25000 -0.80000, 5.65000 1.10000 7.85000"
225,0.0000,Tx-Rx,0,-53.3506,"3.90000 1.25000 -0.80000, 5.55000 1.10000 7.85000"
226,0.0000,Tx-Rx,0,-52.1492,"3.90000 1.25000 -0.80000, 5.45000 1.10000 7.85000"
227,0.0000,Tx-Rx,0,-52.1728,"3.90000 1.25000 -0.80000, 5.35000 1.10000 7.85000"
228,0.0000,Tx-Rx,0,-51.2377,"3.90000 1.25000 -0.80000, 5.25000 1.10000 7.85000"
229,0.0000,Tx-Rx,0,-50.0797,"3.90000 1.25000 -0.80000, 5.15000 1.10000 7.85000"
230,0.0000,Tx-Rx,0,-51.2473,"3.90000 1.25000 -0.80000, 5.05000 1.10000 7.85000"
231,0.0000,Tx-Rx,0,-51.4155,"3.90000 1.25000 -0.80000, 4.95000 1.10000 7.85000"
232,0.0000,Tx-Rx,0,-51.6791,"3.90000 1.25000 -0.80000, 4.85000 1.10000 7.85000"
233,0.0000,Tx-Rx,0,-52.2408,"3.90000 1.25000 -0.80000, 4.75000 1.10000 7.85000"
234,0.0000,Tx-Rx,0,-52.5491,"3.90000 1.25000 -0.80000, 4.65000 1.10000 7.85000"
235,0.0000,Tx-Rx,0,-52.3906,"3.90000 1.25000 -0.80000, 4.55000 1.10000 7.85000"
236,0.0000,Tx-Rx,0,-53.0370,"3.90000 1.25000 -0.80000, 4.45000 1.10000 7.85000"
237,0.0000,Tx-Rx,0,-52.9787,"3.90000 1.25000 -0.80000, 4.35000 1.10000 7.85000"
238,0.0000,Tx-Rx,0,-52.8531,"3.90000 1.25000 -0.80000, 4.25000 1.10000 7.85000"
239,0.0000,Tx-Rx,0,-52.9019,"3.90000 1.25000 -0.80000, 4.15000 1.10000 7.85000"
240,0.0000,Tx-Rx,0,-52.9935,"3.90000 1.25000 -0.80000, 4.05000 1.10000 7.85000"
241,0.0000,Tx-Rx,0,-53.3778,"3.90000 1.25000 -0.80000, 3.95000 1.10000 7.85000"
242,0.0000,Tx-Rx,0,-52.8521,"3.90000 1.25000 -0.80000, 3.85000 1.10000 7.85000"
243,0.0000,Tx-Rx,0,-52.8133,"3.90000 1.25000 -0.80000, 3.75000 1.10000 7.85000"
