Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
1,0.0000,Tx-Rx,0,-49.0364,"-7.60000 1.25000 -2.30000, -2.00000 1.10000 1.00000"
1,-2.7304,Tx-I-Rx,1,-49.0364,"-7.60000 1.25000 -2.30000, -0.96618 1.12022 1.60921, -2.00000 1.10000 1.00000"
1,-8.1574,Tx-I-Rx,1,-49.0364,"-7.60000 1.25000 -2.30000, -8.00000 1.24063 -2.09378, -2.00000 1.10000 1.00000"
1,-8.8441,Tx-I-Rx,1,-49.0364,"-7.60000 1.25000 -2.30000, -6.17914 1.21194 -4.00000, -2.00000 1.10000 1.00000"
1,-10.4720,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -5.95388 1.21780 -4.00000, -0.79824 1.11694 1.32422, -2.00000 1.10000 1.00000"
1,-10.6027,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -8.00000 1.24292 -2.08658, -0.99198 1.11877 1.65300, -2.00000 1.10000 1.00000"
1,-14.6646,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -8.00000 1.24063 -2.71870, -6.77616 1.21194 -4.00000, -2.00000 1.10000 1.00000"
1,-16.3361,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -3.52154 0.00000 0.10337, -0.96618 0.78315 1.60921, -2.00000 1.10000 1.00000"
1,-16.5561,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -5.16423 1.21194 -4.00000, -0.00000 1.13125 -0.39584, -2.00000 1.10000 1.00000"
1,-16.9225,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -5.60640 1.22121 -1.66664, -8.00000 1.18665 -0.90621, -2.00000 1.10000 1.00000"
1,-18.6361,Tx-I-I-I-Rx,3,-49.0364,"-7.60000 1.25000 -2.30000, -5.60640 1.22599 -1.57676, -8.00000 1.19716 -0.70841, -1.07986 1.11382 1.80213, -2.00000 1.10000 1.00000"
1,-19.9955,Tx-I-I-Rx,2,-49.0364,"-7.60000 1.25000 -2.30000, -8.00000 1.24423 -2.17309, -0.00000 1.12885 0.36538, -2.00000 1.10000 1.00000"
