Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
1,0.0000,Tx-Rx,0,-58.5787,"3.90000 1.00000 -0.80000, 4.00000 1.10000 4.00000"
1,-6.1724,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 4.87948 0.93863 0.49521, 4.00000 1.10000 4.00000"
1,-6.7777,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 2.92688 0.93334 0.49021, 4.00000 1.10000 4.00000"
1,-14.1970,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 3.93376 1.03376 -5.79099, 4.00000 1.10000 4.00000"
1,-15.5991,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 3.95128 3.00000 1.66152, 4.00000 1.10000 4.00000"
1,-16.2388,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 10.00000 1.05041 1.61981, 4.00000 1.10000 4.00000"
1,-16.5928,Tx-I-Rx,1,-58.5787,"3.90000 1.00000 -0.80000, 3.96875 1.06875 8.00000, 4.00000 1.10000 4.00000"
