Rx_Number,Path_Power_dBm,Interaction_Description,Total_Interactions_for_Path,RSS_dBm,Interaction_Coordinates
1,0.0000,Tx-Rx,0,-53.6529,"7.30900 2.93800 0.90000, 5.00000 -7.60000 2.00000"
1,-8.5745,Tx-I-Rx,1,-53.6529,"7.30900 2.93800 0.90000, 5.08146 -8.00000 1.96119, 5.00000 -7.60000 2.00000"
1,-9.5126,Tx-I-Rx,1,-53.6529,"7.30900 2.93800 0.90000, 7.11535 4.00000 0.99226, 5.00000 -7.60000 2.00000"
1,-11.9019,Tx-I-I-Rx,2,-53.6529,"7.30900 2.93800 0.90000, 7.61856 4.00000 0.99226, 8.00000 2.69168 1.10592, 5.00000 -7.60000 2.00000"
1,-14.9100,Tx-I-I-Rx,2,-53.6529,"7.30900 2.93800 0.90000, 6.77032 -2.60000 1.15662, 6.12834 4.00000 1.46246, 5.00000 -7.60000 2.00000"
1,-15.2420,Tx-I-Rx,1,-53.6529,"7.30900 2.93800 0.90000, 5.74485 -4.20059 3.00000, 5.00000 -7.60000 2.00000"
1,-15.8577,Tx-I-I-Rx,2,-53.6529,"7.30900 2.93800 0.90000, 6.27665 4.00000 0.99226, 0.00000 -2.45659 1.55317, 5.00000 -7.60000 2.00000"
